Age,Gender,Budget,Interest_1,Interest_2,Rating,Spot,State
30,M,2000,Beach,Relaxation,3.2,Morjim Beach,Goa
30,F,2000,Beach,Relaxation,3.4,Morjim Beach,Goa
30,M,2000,Beach,Relaxation,3.2,Morjim Beach,Goa
29,F,2000,Beach,Relaxation,3.2,Morjim Beach,Goa
29,F,1900,Beach,Relaxation,3.2,Morjim Beach,Goa
29,F,1900,Beach,Relaxation,3.4,Morjim Beach,Goa
30,M,1900,Beach,Relaxation,3.2,Morjim Beach,Goa
30,F,2000,Beach,Relaxation,3.2,Morjim Beach,Goa
29,M,2000,Beach,Relaxation,3.3,Morjim Beach,Goa
30,F,2000,Beach,Relaxation,3.2,Morjim Beach,Goa
29,M,2000,Beach,Relaxation,3.2,Morjim Beach,Goa
29,F,2000,Beach,Relaxation,3.3,Morjim Beach,Goa
29,F,1900,Beach,Relaxation,3.3,Morjim Beach,Goa
27,F,2100,Beach,Nightlife,4.5,Galgibaga Beach,Goa
27,M,2100,Beach,Nightlife,4.4,Galgibaga Beach,Goa
28,F,2000,Beach,Nightlife,4.4,Galgibaga Beach,Goa
28,F,2100,Beach,Nightlife,4.6,Galgibaga Beach,Goa
29,F,2000,Beach,Nightlife,4.3,Galgibaga Beach,Goa
29,F,2100,Beach,Nightlife,4.6,Galgibaga Beach,Goa
29,M,2100,Beach,Nightlife,4.4,Galgibaga Beach,Goa
29,F,2000,Beach,Nightlife,4.5,Galgibaga Beach,Goa
27,F,2000,Beach,Nightlife,4.6,Galgibaga Beach,Goa
27,M,2000,Beach,Nightlife,4.6,Galgibaga Beach,Goa
27,F,2000,Beach,Nightlife,4.4,Galgibaga Beach,Goa
29,F,2000,Beach,Nightlife,4.3,Galgibaga Beach,Goa
29,M,2000,Beach,Nightlife,4.4,Galgibaga Beach,Goa
28,M,2100,Beach,Nightlife,4.5,Galgibaga Beach,Goa
29,M,2000,Beach,Nightlife,4.4,Galgibaga Beach,Goa
28,F,2000,Beach,Nightlife,4.4,Galgibaga Beach,Goa
28,M,2000,Beach,Nightlife,4.5,Galgibaga Beach,Goa
27,F,2000,Beach,Nightlife,4.3,Galgibaga Beach,Goa
27,M,2000,Beach,Nightlife,4.6,Galgibaga Beach,Goa
29,M,2000,Beach,Nightlife,4.6,Galgibaga Beach,Goa
27,M,2100,Beach,Nightlife,4.5,Galgibaga Beach,Goa
29,M,2000,Beach,Nightlife,4.6,Galgibaga Beach,Goa
27,F,2000,Beach,Nightlife,4.5,Galgibaga Beach,Goa
28,M,2000,Beach,Nightlife,4.4,Galgibaga Beach,Goa
28,F,2100,Beach,Nightlife,4.3,Galgibaga Beach,Goa
27,F,2100,Beach,Nightlife,4.4,Galgibaga Beach,Goa
28,F,2100,Beach,Nightlife,4.6,Galgibaga Beach,Goa
27,F,2100,Beach,Nightlife,4.5,Galgibaga Beach,Goa
28,M,2000,Beach,Nightlife,4.5,Galgibaga Beach,Goa
27,M,2000,Beach,Nightlife,4.4,Galgibaga Beach,Goa
29,M,2100,Beach,Nightlife,4.5,Galgibaga Beach,Goa
27,F,2100,Beach,Nightlife,4.5,Galgibaga Beach,Goa
29,F,2000,Beach,Nightlife,4.5,Galgibaga Beach,Goa
29,F,2100,Beach,Nightlife,4.5,Galgibaga Beach,Goa
27,M,2100,Beach,Nightlife,4.3,Galgibaga Beach,Goa
28,F,2100,Beach,Nightlife,4.4,Galgibaga Beach,Goa
29,M,2100,Beach,Nightlife,4.4,Galgibaga Beach,Goa
29,M,2100,Beach,Nightlife,4.3,Galgibaga Beach,Goa
29,F,2000,Beach,Nightlife,4.3,Galgibaga Beach,Goa
29,F,2100,Beach,Nightlife,4.6,Galgibaga Beach,Goa
29,F,2000,Beach,Nightlife,4.5,Galgibaga Beach,Goa
27,F,2100,Beach,Nightlife,4.3,Galgibaga Beach,Goa
29,M,2100,Beach,Nightlife,4.4,Galgibaga Beach,Goa
28,F,2000,Beach,Nightlife,4.3,Galgibaga Beach,Goa
27,F,2000,Beach,Nightlife,4.4,Galgibaga Beach,Goa
28,M,2100,Beach,Nightlife,4.4,Galgibaga Beach,Goa
29,M,2000,Beach,Nightlife,4.5,Galgibaga Beach,Goa
29,M,2000,Beach,Nightlife,4.5,Galgibaga Beach,Goa
28,F,2100,Beach,Nightlife,4.3,Galgibaga Beach,Goa
28,M,1700,Beach,Relaxation,4.1,Galgibaga Beach,Goa
28,M,1800,Beach,Relaxation,4.1,Galgibaga Beach,Goa
27,M,1800,Beach,Relaxation,4.0,Galgibaga Beach,Goa
28,M,1700,Beach,Relaxation,4.1,Galgibaga Beach,Goa
27,F,1800,Beach,Relaxation,4.1,Galgibaga Beach,Goa
27,F,1800,Beach,Relaxation,4.1,Galgibaga Beach,Goa
28,F,1800,Beach,Relaxation,4.0,Galgibaga Beach,Goa
27,M,1800,Beach,Relaxation,4.1,Galgibaga Beach,Goa
27,M,1800,Beach,Relaxation,4.2,Galgibaga Beach,Goa
28,F,1700,Beach,Relaxation,4.0,Galgibaga Beach,Goa
28,M,1800,Beach,Relaxation,4.2,Galgibaga Beach,Goa
27,M,1700,Beach,Relaxation,4.2,Galgibaga Beach,Goa
28,M,1700,Beach,Relaxation,4.0,Galgibaga Beach,Goa
27,M,1800,Beach,Relaxation,4.1,Galgibaga Beach,Goa
27,M,1700,Beach,Relaxation,4.0,Galgibaga Beach,Goa
28,F,1800,Beach,Relaxation,4.0,Galgibaga Beach,Goa
28,M,1800,Beach,Relaxation,4.1,Galgibaga Beach,Goa
28,M,1800,Beach,Relaxation,4.0,Galgibaga Beach,Goa
28,F,1700,Beach,Relaxation,4.1,Galgibaga Beach,Goa
28,M,1800,Beach,Relaxation,4.0,Galgibaga Beach,Goa
28,F,1800,Beach,Relaxation,4.2,Galgibaga Beach,Goa
27,F,1800,Beach,Relaxation,4.1,Galgibaga Beach,Goa
28,M,1800,Beach,Relaxation,4.1,Galgibaga Beach,Goa
28,M,1700,Beach,Relaxation,4.2,Galgibaga Beach,Goa
28,F,1700,Beach,Relaxation,4.2,Galgibaga Beach,Goa
27,M,1800,Beach,Relaxation,4.1,Galgibaga Beach,Goa
28,F,1700,Beach,Relaxation,4.1,Galgibaga Beach,Goa
27,F,1800,Beach,Relaxation,4.2,Galgibaga Beach,Goa
28,F,1700,Beach,Relaxation,4.0,Galgibaga Beach,Goa
27,F,1800,Beach,Relaxation,4.2,Galgibaga Beach,Goa
28,F,1800,Beach,Relaxation,4.1,Galgibaga Beach,Goa
27,F,1700,Beach,Relaxation,4.1,Galgibaga Beach,Goa
27,M,1700,Beach,Relaxation,4.1,Galgibaga Beach,Goa
28,F,1700,Beach,Relaxation,4.0,Galgibaga Beach,Goa
28,M,1700,Beach,Relaxation,4.0,Galgibaga Beach,Goa
27,M,1800,Beach,Relaxation,4.2,Galgibaga Beach,Goa
28,F,1700,Beach,Relaxation,4.0,Galgibaga Beach,Goa
28,M,1800,Beach,Relaxation,4.2,Galgibaga Beach,Goa
27,F,1800,Beach,Relaxation,4.1,Galgibaga Beach,Goa
27,M,1800,Beach,Relaxation,4.0,Galgibaga Beach,Goa
27,M,1700,Beach,Relaxation,4.2,Galgibaga Beach,Goa
28,F,1800,Beach,Relaxation,4.2,Galgibaga Beach,Goa
28,M,1800,Beach,Relaxation,4.0,Galgibaga Beach,Goa
28,F,1700,Beach,Relaxation,4.0,Galgibaga Beach,Goa
27,M,1800,Beach,Relaxation,4.1,Galgibaga Beach,Goa
27,M,1700,Beach,Relaxation,4.1,Galgibaga Beach,Goa
27,F,1800,Beach,Relaxation,4.2,Galgibaga Beach,Goa
28,M,1700,Beach,Relaxation,4.2,Galgibaga Beach,Goa
28,F,1700,Beach,Relaxation,4.2,Galgibaga Beach,Goa
28,F,1800,Beach,Relaxation,4.0,Galgibaga Beach,Goa
27,M,1700,Beach,Relaxation,4.0,Galgibaga Beach,Goa
28,F,1800,Beach,Relaxation,4.2,Galgibaga Beach,Goa
28,F,1800,Beach,Relaxation,4.2,Galgibaga Beach,Goa
27,M,1700,Beach,Relaxation,4.0,Galgibaga Beach,Goa
27,M,1800,Beach,Relaxation,4.1,Galgibaga Beach,Goa
28,M,1700,Beach,Relaxation,4.2,Galgibaga Beach,Goa
27,M,1800,Beach,Relaxation,4.1,Galgibaga Beach,Goa
28,F,1800,Beach,Relaxation,4.2,Galgibaga Beach,Goa
27,F,1800,Beach,Relaxation,4.1,Galgibaga Beach,Goa
28,M,1700,Beach,Relaxation,4.0,Galgibaga Beach,Goa
28,M,1800,Beach,Relaxation,4.0,Galgibaga Beach,Goa
27,F,1800,Beach,Relaxation,4.1,Galgibaga Beach,Goa
27,M,1700,Beach,Relaxation,4.2,Galgibaga Beach,Goa
27,F,1800,Beach,Relaxation,4.1,Galgibaga Beach,Goa
33,M,2300,Beach,Water Sports,4.3,Galgibaga Beach,Goa
33,M,2300,Beach,Water Sports,4.3,Galgibaga Beach,Goa
33,M,2300,Beach,Water Sports,4.4,Galgibaga Beach,Goa
33,F,2300,Beach,Water Sports,4.3,Galgibaga Beach,Goa
33,M,2300,Beach,Water Sports,4.3,Galgibaga Beach,Goa
33,F,2300,Beach,Water Sports,4.4,Galgibaga Beach,Goa
33,M,2300,Beach,Water Sports,4.4,Galgibaga Beach,Goa
33,M,2300,Beach,Water Sports,4.3,Galgibaga Beach,Goa
33,M,2300,Beach,Water Sports,4.4,Galgibaga Beach,Goa
33,M,2300,Beach,Water Sports,4.4,Galgibaga Beach,Goa
33,M,2300,Beach,Water Sports,4.2,Galgibaga Beach,Goa
33,M,2300,Beach,Water Sports,4.3,Galgibaga Beach,Goa
33,F,2300,Beach,Water Sports,4.5,Galgibaga Beach,Goa
33,F,2300,Beach,Water Sports,4.4,Galgibaga Beach,Goa
33,F,2300,Beach,Water Sports,4.4,Galgibaga Beach,Goa
33,M,2300,Beach,Water Sports,4.2,Galgibaga Beach,Goa
33,M,2300,Beach,Water Sports,4.4,Galgibaga Beach,Goa
33,F,2300,Beach,Water Sports,4.4,Galgibaga Beach,Goa
33,F,2300,Beach,Water Sports,4.3,Galgibaga Beach,Goa
33,F,2300,Beach,Water Sports,4.3,Galgibaga Beach,Goa
33,F,2300,Beach,Water Sports,4.3,Galgibaga Beach,Goa
33,M,2300,Beach,Water Sports,4.3,Galgibaga Beach,Goa
33,M,2300,Beach,Water Sports,4.4,Galgibaga Beach,Goa
33,F,2300,Beach,Water Sports,4.2,Galgibaga Beach,Goa
33,M,2300,Beach,Water Sports,4.4,Galgibaga Beach,Goa
33,F,2300,Beach,Water Sports,4.4,Galgibaga Beach,Goa
33,F,2300,Beach,Water Sports,4.2,Galgibaga Beach,Goa
28,F,2200,Beach,Nightlife,4.2,Miramar Beach,Goa
30,M,2200,Beach,Nightlife,4.3,Miramar Beach,Goa
28,M,2200,Beach,Nightlife,4.3,Miramar Beach,Goa
29,F,2100,Beach,Nightlife,4.4,Miramar Beach,Goa
30,F,2200,Beach,Nightlife,4.3,Miramar Beach,Goa
31,M,2100,Beach,Nightlife,4.2,Miramar Beach,Goa
29,M,2100,Beach,Nightlife,4.3,Miramar Beach,Goa
29,M,2100,Beach,Nightlife,4.3,Miramar Beach,Goa
28,F,2100,Beach,Nightlife,4.1,Miramar Beach,Goa
30,F,2100,Beach,Nightlife,4.2,Miramar Beach,Goa
31,M,2100,Beach,Nightlife,4.3,Miramar Beach,Goa
30,F,2100,Beach,Nightlife,4.1,Miramar Beach,Goa
31,M,2200,Beach,Nightlife,4.2,Miramar Beach,Goa
28,F,2100,Beach,Nightlife,4.3,Miramar Beach,Goa
29,F,2200,Beach,Nightlife,4.3,Miramar Beach,Goa
28,F,2200,Beach,Nightlife,4.2,Miramar Beach,Goa
30,F,2200,Beach,Nightlife,4.4,Miramar Beach,Goa
29,M,2100,Beach,Nightlife,4.3,Miramar Beach,Goa
31,F,2200,Beach,Nightlife,4.4,Miramar Beach,Goa
29,M,2200,Beach,Nightlife,4.2,Miramar Beach,Goa
27,F,2100,Beach,Nightlife,4.4,Miramar Beach,Goa
28,M,2200,Beach,Nightlife,4.4,Miramar Beach,Goa
27,F,2200,Beach,Nightlife,4.3,Miramar Beach,Goa
30,M,2100,Beach,Nightlife,4.4,Miramar Beach,Goa
30,F,2200,Beach,Nightlife,4.2,Miramar Beach,Goa
27,F,2200,Beach,Nightlife,4.2,Miramar Beach,Goa
30,M,2100,Beach,Nightlife,4.3,Miramar Beach,Goa
30,M,2200,Beach,Nightlife,4.3,Miramar Beach,Goa
29,F,2200,Beach,Nightlife,4.2,Miramar Beach,Goa
29,F,2100,Beach,Nightlife,4.3,Miramar Beach,Goa
31,M,2200,Beach,Nightlife,4.3,Miramar Beach,Goa
27,F,2200,Beach,Nightlife,4.1,Miramar Beach,Goa
31,M,2100,Beach,Nightlife,4.2,Miramar Beach,Goa
28,M,2100,Beach,Nightlife,4.3,Miramar Beach,Goa
26,F,1700,Beach,Water Sports,3.7,Miramar Beach,Goa
26,M,1600,Beach,Water Sports,3.7,Miramar Beach,Goa
26,M,1800,Beach,Water Sports,3.7,Miramar Beach,Goa
26,F,1900,Beach,Water Sports,3.9,Miramar Beach,Goa
26,M,1900,Beach,Water Sports,3.7,Miramar Beach,Goa
27,F,1600,Beach,Water Sports,3.7,Miramar Beach,Goa
27,F,1700,Beach,Water Sports,3.8,Miramar Beach,Goa
26,M,1500,Beach,Water Sports,3.6,Miramar Beach,Goa
26,F,1500,Beach,Water Sports,3.8,Miramar Beach,Goa
26,F,1800,Beach,Water Sports,3.7,Miramar Beach,Goa
26,M,1900,Beach,Water Sports,3.8,Miramar Beach,Goa
27,M,1600,Beach,Water Sports,3.9,Miramar Beach,Goa
27,M,1800,Beach,Water Sports,3.6,Miramar Beach,Goa
27,F,1600,Beach,Water Sports,3.7,Miramar Beach,Goa
26,M,1500,Beach,Water Sports,3.7,Miramar Beach,Goa
26,M,1500,Beach,Water Sports,3.7,Miramar Beach,Goa
27,M,1500,Beach,Water Sports,3.7,Miramar Beach,Goa
26,M,1600,Beach,Water Sports,3.9,Miramar Beach,Goa
26,M,1500,Beach,Water Sports,3.9,Miramar Beach,Goa
27,M,1500,Beach,Water Sports,3.9,Miramar Beach,Goa
26,M,1900,Beach,Water Sports,3.7,Miramar Beach,Goa
27,M,1800,Beach,Water Sports,3.9,Miramar Beach,Goa
26,M,1900,Beach,Water Sports,3.9,Miramar Beach,Goa
27,F,1900,Beach,Water Sports,3.7,Miramar Beach,Goa
28,F,1600,Beach,Adventure,3.1,Majorda Beach,Goa
30,F,1600,Beach,Adventure,3.1,Majorda Beach,Goa
28,M,1300,Beach,Adventure,3.0,Majorda Beach,Goa
28,M,1600,Beach,Adventure,2.9,Majorda Beach,Goa
29,F,1300,Beach,Adventure,3.1,Majorda Beach,Goa
30,F,1600,Beach,Adventure,3.0,Majorda Beach,Goa
28,F,1500,Beach,Adventure,2.9,Majorda Beach,Goa
27,F,1600,Beach,Adventure,2.9,Majorda Beach,Goa
30,F,1400,Beach,Adventure,2.8,Majorda Beach,Goa
27,F,1500,Beach,Adventure,3.0,Majorda Beach,Goa
27,M,1200,Beach,Adventure,2.9,Majorda Beach,Goa
27,M,1600,Beach,Adventure,2.9,Majorda Beach,Goa
30,F,1700,Beach,Adventure,3.1,Majorda Beach,Goa
27,M,1400,Beach,Adventure,3.0,Majorda Beach,Goa
30,M,1600,Beach,Adventure,3.0,Majorda Beach,Goa
30,F,1600,Beach,Adventure,2.9,Majorda Beach,Goa
29,F,1700,Beach,Adventure,3.0,Majorda Beach,Goa
28,M,1600,Beach,Adventure,3.0,Majorda Beach,Goa
29,F,1600,Beach,Adventure,2.8,Majorda Beach,Goa
29,M,1300,Beach,Adventure,3.1,Majorda Beach,Goa
28,F,1200,Beach,Adventure,3.1,Majorda Beach,Goa
28,F,1700,Beach,Adventure,2.8,Majorda Beach,Goa
29,M,1700,Beach,Adventure,2.9,Majorda Beach,Goa
27,F,1500,Beach,Adventure,3.1,Majorda Beach,Goa
30,M,1400,Beach,Adventure,2.9,Majorda Beach,Goa
27,F,1200,Beach,Adventure,2.9,Majorda Beach,Goa
29,F,1500,Beach,Adventure,2.9,Majorda Beach,Goa
30,M,1500,Beach,Adventure,3.0,Majorda Beach,Goa
30,F,1300,Beach,Adventure,3.1,Majorda Beach,Goa
28,F,1200,Beach,Adventure,2.8,Majorda Beach,Goa
28,M,1600,Beach,Adventure,3.0,Majorda Beach,Goa
29,M,1700,Beach,Adventure,2.9,Majorda Beach,Goa
30,M,1300,Beach,Adventure,2.9,Majorda Beach,Goa
30,F,1200,Beach,Adventure,2.9,Majorda Beach,Goa
27,F,1300,Beach,Adventure,3.0,Majorda Beach,Goa
29,F,1200,Beach,Adventure,3.0,Majorda Beach,Goa
30,M,1200,Beach,Adventure,3.0,Majorda Beach,Goa
28,M,1400,Beach,Adventure,3.0,Majorda Beach,Goa
29,F,1300,Beach,Adventure,3.0,Majorda Beach,Goa
30,M,1200,Beach,Adventure,2.9,Majorda Beach,Goa
28,M,1400,Beach,Adventure,2.9,Majorda Beach,Goa
29,M,1200,Beach,Adventure,3.0,Majorda Beach,Goa
27,F,1700,Beach,Adventure,3.0,Majorda Beach,Goa
27,M,1200,Beach,Adventure,2.8,Majorda Beach,Goa
29,F,1600,Beach,Adventure,3.0,Majorda Beach,Goa
29,M,1500,Beach,Adventure,3.0,Majorda Beach,Goa
29,M,1300,Beach,Adventure,2.9,Majorda Beach,Goa
28,F,1600,Beach,Adventure,3.0,Majorda Beach,Goa
29,F,1200,Beach,Adventure,3.1,Majorda Beach,Goa
28,F,1800,Beach,Cuisine,3.0,Majorda Beach,Goa
28,M,1600,Beach,Cuisine,3.0,Majorda Beach,Goa
30,M,1800,Beach,Cuisine,3.1,Majorda Beach,Goa
33,F,1700,Beach,Cuisine,3.1,Majorda Beach,Goa
28,M,1800,Beach,Cuisine,3.1,Majorda Beach,Goa
31,M,1800,Beach,Cuisine,3.3,Majorda Beach,Goa
32,M,1800,Beach,Cuisine,3.2,Majorda Beach,Goa
31,F,1700,Beach,Cuisine,3.2,Majorda Beach,Goa
32,F,1700,Beach,Cuisine,3.0,Majorda Beach,Goa
33,F,1700,Beach,Cuisine,3.3,Majorda Beach,Goa
33,F,1700,Beach,Cuisine,3.2,Majorda Beach,Goa
27,M,1600,Beach,Cuisine,3.2,Majorda Beach,Goa
28,M,1800,Beach,Cuisine,3.3,Majorda Beach,Goa
33,M,1700,Beach,Cuisine,3.3,Majorda Beach,Goa
32,F,1800,Beach,Cuisine,3.2,Majorda Beach,Goa
32,M,1700,Beach,Cuisine,3.2,Majorda Beach,Goa
33,F,1800,Beach,Cuisine,3.3,Majorda Beach,Goa
32,M,1700,Beach,Cuisine,3.3,Majorda Beach,Goa
31,F,1800,Beach,Cuisine,3.1,Majorda Beach,Goa
29,M,1600,Beach,Cuisine,3.0,Majorda Beach,Goa
30,M,1800,Beach,Cuisine,3.0,Majorda Beach,Goa
33,F,1800,Beach,Cuisine,3.2,Majorda Beach,Goa
28,F,1600,Beach,Cuisine,3.2,Majorda Beach,Goa
27,F,1800,Beach,Cuisine,3.0,Majorda Beach,Goa
27,M,1700,Beach,Cuisine,3.2,Majorda Beach,Goa
32,F,1800,Beach,Cuisine,3.1,Majorda Beach,Goa
32,F,1600,Beach,Nightlife,3.3,Majorda Beach,Goa
29,M,1800,Beach,Nightlife,3.2,Majorda Beach,Goa
33,F,1600,Beach,Nightlife,3.5,Majorda Beach,Goa
29,M,1600,Beach,Nightlife,3.4,Majorda Beach,Goa
31,F,1600,Beach,Nightlife,3.3,Majorda Beach,Goa
31,M,1900,Beach,Nightlife,3.5,Majorda Beach,Goa
29,F,1800,Beach,Nightlife,3.2,Majorda Beach,Goa
33,M,1600,Beach,Nightlife,3.5,Majorda Beach,Goa
30,M,1600,Beach,Nightlife,3.3,Majorda Beach,Goa
32,M,1900,Beach,Nightlife,3.2,Majorda Beach,Goa
33,M,1700,Beach,Nightlife,3.5,Majorda Beach,Goa
31,F,1600,Beach,Nightlife,3.5,Majorda Beach,Goa
32,M,1700,Beach,Nightlife,3.4,Majorda Beach,Goa
31,M,1600,Beach,Nightlife,3.4,Majorda Beach,Goa
30,F,1700,Beach,Nightlife,3.2,Majorda Beach,Goa
33,F,1900,Beach,Nightlife,3.4,Majorda Beach,Goa
29,F,1700,Beach,Nightlife,3.2,Majorda Beach,Goa
33,F,1900,Beach,Nightlife,3.5,Majorda Beach,Goa
32,M,1800,Beach,Nightlife,3.4,Majorda Beach,Goa
30,M,1700,Beach,Nightlife,3.3,Majorda Beach,Goa
33,F,1900,Beach,Nightlife,3.2,Majorda Beach,Goa
28,M,1700,Beach,Nightlife,3.4,Majorda Beach,Goa
28,F,1600,Beach,Nightlife,3.3,Majorda Beach,Goa
31,M,1700,Beach,Nightlife,3.4,Majorda Beach,Goa
31,F,1900,Beach,Nightlife,3.3,Majorda Beach,Goa
29,F,1700,Beach,Nightlife,3.3,Majorda Beach,Goa
31,M,1900,Beach,Nightlife,3.3,Majorda Beach,Goa
28,M,1600,Beach,Nightlife,3.5,Majorda Beach,Goa
32,M,1900,Beach,Nightlife,3.4,Majorda Beach,Goa
32,F,1900,Beach,Nightlife,3.2,Majorda Beach,Goa
31,M,1600,Beach,Nightlife,3.3,Majorda Beach,Goa
28,M,1800,Beach,Nightlife,3.2,Majorda Beach,Goa
30,F,1700,Beach,Nightlife,3.3,Majorda Beach,Goa
29,M,1600,Beach,Nightlife,3.5,Majorda Beach,Goa
30,F,1600,Beach,Nightlife,3.4,Majorda Beach,Goa
31,M,1700,Beach,Nightlife,3.4,Majorda Beach,Goa
31,F,1800,Beach,Nightlife,3.4,Majorda Beach,Goa
32,F,1600,Beach,Nightlife,3.5,Majorda Beach,Goa
30,M,1200,Beach,Adventure,3.5,Mobor Beach,Goa
30,F,1200,Beach,Adventure,3.5,Mobor Beach,Goa
30,M,1200,Beach,Adventure,3.5,Mobor Beach,Goa
30,M,1100,Beach,Adventure,3.5,Mobor Beach,Goa
31,F,1200,Beach,Adventure,3.6,Mobor Beach,Goa
30,M,1100,Beach,Adventure,3.5,Mobor Beach,Goa
32,F,1200,Beach,Adventure,3.7,Mobor Beach,Goa
31,M,1200,Beach,Adventure,3.7,Mobor Beach,Goa
31,M,1200,Beach,Adventure,3.5,Mobor Beach,Goa
31,M,1000,Beach,Adventure,3.5,Mobor Beach,Goa
31,M,1000,Beach,Adventure,3.6,Mobor Beach,Goa
32,F,1200,Beach,Adventure,3.5,Mobor Beach,Goa
32,F,1200,Beach,Adventure,3.7,Mobor Beach,Goa
32,F,1200,Beach,Adventure,3.6,Mobor Beach,Goa
30,F,1200,Beach,Adventure,3.7,Mobor Beach,Goa
31,F,1000,Beach,Adventure,3.4,Mobor Beach,Goa
32,F,1000,Beach,Adventure,3.6,Mobor Beach,Goa
30,M,1200,Beach,Adventure,3.7,Mobor Beach,Goa
32,M,1100,Beach,Adventure,3.5,Mobor Beach,Goa
32,F,1000,Beach,Adventure,3.7,Mobor Beach,Goa
30,F,1000,Beach,Adventure,3.6,Mobor Beach,Goa
31,M,1000,Beach,Adventure,3.5,Mobor Beach,Goa
31,M,1100,Beach,Adventure,3.4,Mobor Beach,Goa
30,M,1000,Beach,Adventure,3.5,Mobor Beach,Goa
30,M,1200,Beach,Adventure,3.4,Mobor Beach,Goa
32,M,1000,Beach,Adventure,3.8,Mobor Beach,Goa
30,M,1200,Beach,Adventure,3.6,Mobor Beach,Goa
31,M,1200,Beach,Adventure,3.7,Mobor Beach,Goa
31,M,1000,Beach,Adventure,3.6,Mobor Beach,Goa
31,M,1200,Beach,Adventure,3.7,Mobor Beach,Goa
30,F,1100,Beach,Adventure,3.5,Mobor Beach,Goa
31,M,1700,Beach,Cuisine,3.8,Mobor Beach,Goa
30,M,1700,Beach,Cuisine,3.9,Mobor Beach,Goa
32,M,1800,Beach,Cuisine,3.8,Mobor Beach,Goa
29,M,1800,Beach,Cuisine,3.9,Mobor Beach,Goa
30,F,1800,Beach,Cuisine,3.9,Mobor Beach,Goa
33,F,1600,Beach,Cuisine,3.9,Mobor Beach,Goa
27,F,1800,Beach,Cuisine,3.9,Mobor Beach,Goa
31,F,1800,Beach,Cuisine,4.0,Mobor Beach,Goa
32,F,1700,Beach,Cuisine,3.9,Mobor Beach,Goa
28,M,1900,Beach,Cuisine,3.9,Mobor Beach,Goa
32,M,1800,Beach,Cuisine,4.0,Mobor Beach,Goa
28,M,1900,Beach,Cuisine,3.8,Mobor Beach,Goa
27,M,1900,Beach,Cuisine,4.0,Mobor Beach,Goa
31,F,1600,Beach,Cuisine,3.9,Mobor Beach,Goa
32,M,1700,Beach,Cuisine,3.8,Mobor Beach,Goa
32,M,1700,Beach,Cuisine,3.8,Mobor Beach,Goa
28,F,1800,Beach,Cuisine,3.9,Mobor Beach,Goa
31,F,1600,Beach,Cuisine,3.9,Mobor Beach,Goa
29,M,1800,Beach,Cuisine,3.8,Mobor Beach,Goa
28,M,1600,Beach,Cuisine,3.8,Mobor Beach,Goa
31,F,1600,Beach,Cuisine,3.9,Mobor Beach,Goa
30,F,1900,Beach,Cuisine,3.9,Mobor Beach,Goa
32,F,1700,Beach,Cuisine,3.9,Mobor Beach,Goa
30,F,1800,Beach,Cuisine,3.9,Mobor Beach,Goa
30,M,1600,Beach,Cuisine,4.0,Mobor Beach,Goa
33,F,1900,Beach,Cuisine,4.0,Mobor Beach,Goa
27,F,1600,Beach,Cuisine,4.0,Mobor Beach,Goa
33,M,1900,Beach,Cuisine,3.9,Mobor Beach,Goa
30,F,1800,Beach,Cuisine,3.9,Mobor Beach,Goa
27,M,1700,Beach,Cuisine,3.9,Mobor Beach,Goa
29,M,1600,Beach,Cuisine,4.0,Mobor Beach,Goa
29,F,1700,Beach,Cuisine,3.9,Mobor Beach,Goa
29,M,1700,Beach,Cuisine,3.9,Mobor Beach,Goa
27,F,1700,Beach,Cuisine,3.9,Mobor Beach,Goa
28,M,1900,Beach,Cuisine,3.9,Mobor Beach,Goa
32,F,1600,Beach,Cuisine,3.9,Mobor Beach,Goa
32,F,1600,Beach,Cuisine,3.9,Mobor Beach,Goa
32,M,2000,Beach,Nightlife,4.2,Mobor Beach,Goa
30,F,2000,Beach,Nightlife,4.7,Mobor Beach,Goa
32,M,2200,Beach,Nightlife,4.7,Mobor Beach,Goa
32,M,2300,Beach,Nightlife,4.3,Mobor Beach,Goa
30,M,2200,Beach,Nightlife,4.5,Mobor Beach,Goa
31,F,1900,Beach,Nightlife,4.6,Mobor Beach,Goa
32,F,2000,Beach,Nightlife,4.2,Mobor Beach,Goa
30,F,2400,Beach,Nightlife,4.5,Mobor Beach,Goa
30,M,2500,Beach,Nightlife,4.7,Mobor Beach,Goa
32,F,2100,Beach,Nightlife,4.1,Mobor Beach,Goa
30,F,1900,Beach,Nightlife,4.9,Mobor Beach,Goa
31,M,1700,Beach,Nightlife,4.1,Mobor Beach,Goa
30,M,1800,Beach,Nightlife,4.8,Mobor Beach,Goa
32,M,2100,Beach,Nightlife,4.7,Mobor Beach,Goa
32,F,2000,Beach,Nightlife,4.1,Mobor Beach,Goa
32,M,1800,Beach,Nightlife,4.3,Mobor Beach,Goa
31,F,2400,Beach,Nightlife,4.1,Mobor Beach,Goa
30,F,1700,Beach,Nightlife,4.9,Mobor Beach,Goa
30,F,2100,Beach,Nightlife,4.3,Mobor Beach,Goa
32,F,2300,Beach,Nightlife,4.4,Mobor Beach,Goa
32,M,2400,Beach,Nightlife,4.2,Mobor Beach,Goa
30,F,2200,Beach,Nightlife,4.4,Mobor Beach,Goa
30,M,1700,Beach,Nightlife,4.1,Mobor Beach,Goa
31,F,1700,Beach,Nightlife,4.2,Mobor Beach,Goa
30,M,2500,Beach,Nightlife,4.8,Mobor Beach,Goa
